sale_id,sale_date,quantity,discount_pct,revenue,product_name,category,unit_cost,unit_price,store_name,region_name,customer_name,signup_date
214,2023-08-14,2,0.15,344.13,Water Bottle,Sports,113.36,202.43,Store #016,Southeast,Patricia Hughes,2024-12-30
215,2023-10-07,1,0.2,67.62,Laptop Stand,Electronics,62.98,84.52,Store #014,Southeast,Matthew Wise,2024-04-29
216,2023-01-30,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #013,West,Becky Clark,2024-07-14
217,2024-11-15,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #013,West,Teresa Doyle,2026-05-04
218,2023-06-19,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #015,Southwest,Jennifer Mccullough,2025-07-29
219,2023-05-11,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #020,Southwest,Gregory King,2025-09-12
220,2023-01-28,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #013,West,Heather Donovan,2025-05-18
221,2024-07-31,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #001,Southwest,Rebecca Sutton,2025-08-30
222,2024-10-20,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #014,Southeast,Mr. Chris Cole,2024-02-18
223,2024-04-17,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #006,Southeast,Brandi Johnson,2025-02-17
224,2023-09-24,1,0.0,76.5,Air Fryer,Home & Kitchen,39.95,76.5,Store #013,West,James Sutton,2023-12-28
225,2023-08-05,2,0.15,332.11,Bike Helmet,Sports,90.08,195.36,Store #015,Southwest,James Sutton,2023-12-28
226,2023-12-12,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #013,West,Andrea Delgado,2026-01-25
227,2024-03-07,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #009,Midwest,Justin Ortiz,2023-10-24
228,2023-03-25,1,0.1,128.48,Winter Jacket,Apparel,86.68,142.75,Store #016,Southeast,Marie Murphy,2025-03-31
229,2024-07-06,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #002,West,Jeffrey Black,2023-11-23
230,2023-12-03,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #002,West,Patrick Jordan,2025-09-15
231,2023-02-01,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #008,Midwest,Cole Johnson,2025-12-16
232,2023-01-21,4,0.0,882.68,USB-C Hub,Electronics,146.19,220.67,Store #020,Southwest,Daniel English,2024-02-18
233,2023-09-02,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #005,West,Jason Robinson,2025-08-15
234,2024-11-07,1,0.1,44.81,Coffee Maker,Home & Kitchen,30.14,49.79,Store #015,Southwest,Amanda Montgomery,2025-09-20
235,2023-09-20,2,0.1,316.87,Hair Dryer,Beauty,110.45,176.04,Store #012,Midwest,Brandon Jones,2025-06-19
236,2024-09-12,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #020,Southwest,Paul Campbell,2026-05-26
237,2023-04-28,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #006,Southeast,Paul Campbell,2026-05-26
238,2023-11-01,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #010,West,Joseph Gonzalez,2024-02-04
239,2024-11-24,2,0.15,256.24,Denim Jeans,Apparel,72.68,150.73,Store #013,West,Krystal Davis,2025-07-03
240,2023-07-23,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #003,Midwest,Heather Donovan,2025-05-18
241,2024-12-08,4,0.0,199.16,Coffee Maker,Home & Kitchen,30.14,49.79,Store #008,Midwest,Cynthia Mclaughlin,2024-12-15
242,2024-12-14,2,0.0,352.08,Hair Dryer,Beauty,110.45,176.04,Store #020,Southwest,Kylie Smith,2024-02-19
243,2023-05-04,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #019,Northeast,Julia Harrison,2026-06-28
244,2023-02-12,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #012,Midwest,Harry Hernandez,2025-06-01
245,2024-03-14,1,0.15,9.38,Blender,Home & Kitchen,7.32,11.04,Store #012,Midwest,Lori Hickman,2024-09-18
246,2024-06-02,3,0.0,44.34,Bluetooth Speaker,Electronics,8.34,14.78,Store #011,Southwest,Joseph Smith,2024-12-27
247,2024-03-06,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #016,Southeast,Richard Coffey,2026-06-14
248,2024-03-19,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #012,Midwest,Jacob Lewis,2025-04-24
249,2024-04-15,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #005,West,Leslie Miranda,2025-10-01
250,2023-06-30,1,0.1,128.48,Winter Jacket,Apparel,86.68,142.75,Store #017,Southwest,Natasha Johnson,2024-07-02
251,2024-10-28,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #009,Midwest,Jill Lane,2024-10-26
252,2024-07-05,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #016,Southeast,Mr. James Robbins DDS,2025-07-01
253,2024-03-22,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Adam Hoover,2025-07-28
254,2023-11-27,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #003,Midwest,Andrea Delgado,2026-01-25
255,2024-04-06,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #008,Midwest,David Perez,2024-03-24
256,2024-04-20,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #019,Northeast,Anna Kelly MD,2024-05-21
257,2024-11-01,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #016,Southeast,Ashley Pierce,2026-05-12
258,2023-11-07,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #012,Midwest,Hannah Hall,2026-04-05
259,2023-09-22,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #011,Southwest,Paula Hardy,2026-06-06
260,2024-09-02,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #009,Midwest,Stephanie Brown,2024-02-02
261,2023-01-11,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #017,Southwest,Ricardo Turner,2026-03-17
262,2023-07-15,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #003,Midwest,Kathy Mitchell,2024-10-21
263,2024-02-21,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #016,Southeast,Stephanie Brown,2024-02-02
264,2023-09-04,1,0.1,118.89,Cotton T-Shirt,Apparel,60.46,132.1,Store #016,Southeast,Calvin Sparks,2024-05-26
265,2024-12-29,2,0.0,244.78,Wireless Earbuds,Electronics,93.69,122.39,Store #001,Southwest,Ryan Barker,2024-09-16
266,2023-10-29,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #008,Midwest,Michael Collins,2023-12-20
267,2024-12-22,2,0.1,239.31,Lipstick Set,Beauty,62.3,132.95,Store #019,Northeast,Sarah Lewis,2025-01-11
268,2024-04-29,2,0.0,301.46,Denim Jeans,Apparel,72.68,150.73,Store #018,West,Karen Martinez,2025-05-31
269,2023-12-19,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #018,West,Jessica Reed,2025-07-18
270,2023-12-27,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #009,Midwest,Karen Gomez,2025-05-19
271,2023-09-15,4,0.1,478.62,Lipstick Set,Beauty,62.3,132.95,Store #008,Midwest,Alejandro Robbins,2024-10-20
272,2023-07-17,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #011,Southwest,Alejandro Robbins,2024-10-20
273,2024-07-02,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #006,Southeast,Michelle Howard,2025-09-26
274,2023-08-10,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #016,Southeast,Eric Shea,2025-05-26
275,2024-08-26,3,0.0,44.34,Bluetooth Speaker,Electronics,8.34,14.78,Store #017,Southwest,Christopher Graham,2024-05-22
276,2023-10-17,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #004,West,Jennifer Williams,2026-05-28
277,2023-07-18,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #010,West,Whitney Moreno,2025-05-04
278,2024-01-05,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #006,Southeast,Diana Bolton,2025-04-24
279,2023-01-15,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #018,West,Catherine Martin,2026-05-31
280,2023-10-08,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #002,West,Michael Tanner,2026-05-10
281,2023-02-25,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #018,West,Karen Strickland,2025-06-07
282,2024-12-15,3,0.0,428.25,Winter Jacket,Apparel,86.68,142.75,Store #016,Southeast,Cynthia Mclaughlin,2024-12-15
283,2023-01-13,1,0.2,176.54,USB-C Hub,Electronics,146.19,220.67,Store #019,Northeast,Brittany Rivera,2023-10-18
284,2024-04-25,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #016,Southeast,Mr. Charles Barber,2025-03-30
285,2023-12-02,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #009,Midwest,Kenneth Parker,2025-03-12
286,2024-05-04,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #004,West,Ryan Barber,2024-03-17
287,2023-03-08,3,0.15,28.15,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Brandon Phillips,2026-01-21
288,2023-03-17,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Dawn Wolfe,2024-02-04
289,2024-12-05,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #019,Northeast,Ricardo Turner,2026-03-17
290,2023-11-08,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #004,West,Michael Price,2026-02-26
291,2024-03-02,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #020,Southwest,Christopher Graham,2024-05-22
292,2024-09-25,1,0.15,131.87,Yoga Mat,Sports,87.71,155.14,Store #008,Midwest,Craig Taylor,2024-01-28
293,2024-06-19,2,0.0,231.96,Shampoo,Beauty,87.32,115.98,Store #013,West,Elizabeth Edwards,2024-03-03
294,2024-03-29,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #010,West,Brian Cole,2023-09-06
295,2024-08-25,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #014,Southeast,Karen Gomez,2025-05-19
296,2024-08-05,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #020,Southwest,Frank Vega,2025-02-21
297,2024-09-16,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #004,West,Ricardo Turner,2026-03-17
298,2023-08-01,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #007,Midwest,Jessica Barron,2024-09-05
299,2024-11-08,1,0.15,9.38,Blender,Home & Kitchen,7.32,11.04,Store #006,Southeast,Andrew Buchanan,2025-03-23
300,2023-03-18,3,0.0,253.56,Laptop Stand,Electronics,62.98,84.52,Store #006,Southeast,James Kelly,2026-05-09
301,2024-02-23,1,0.1,267.67,Dumbbell Set,Sports,144.37,297.41,Store #015,Southwest,Olivia Yang,2023-12-06
302,2024-08-31,1,0.15,65.02,Air Fryer,Home & Kitchen,39.95,76.5,Store #016,Southeast,Karen Strickland,2025-06-07
303,2023-02-03,1,0.15,28.63,Smartwatch,Electronics,18.14,33.68,Store #008,Midwest,Christopher Grimes,2026-04-13
304,2024-12-28,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #015,Southwest,Veronica Guzman,2026-03-16
305,2024-12-09,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Tara Dominguez,2026-03-02
306,2023-07-22,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #014,Southeast,Jonathan Booker,2023-10-08
307,2024-07-11,1,0.1,104.38,Shampoo,Beauty,87.32,115.98,Store #008,Midwest,Grant Ayers,2024-03-08
308,2023-06-02,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #009,Midwest,Kathy Wright,2024-04-19
309,2023-05-26,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #003,Midwest,Frank Vega,2025-02-21
310,2023-06-19,2,0.0,264.2,Cotton T-Shirt,Apparel,60.46,132.1,Store #010,West,Tonya White,2023-12-02
311,2024-08-05,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #010,West,Nicholas Hawkins,2025-02-02
312,2023-05-08,1,0.0,142.75,Winter Jacket,Apparel,86.68,142.75,Store #015,Southwest,Olivia Yang,2023-12-06
313,2023-11-08,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #009,Midwest,Kimberly Callahan,2026-03-25
314,2024-07-06,2,0.0,169.04,Laptop Stand,Electronics,62.98,84.52,Store #016,Southeast,Nicholas Hawkins,2025-02-02
315,2023-03-24,1,0.15,187.57,USB-C Hub,Electronics,146.19,220.67,Store #020,Southwest,Craig Gonzalez,2024-03-25
316,2024-03-18,1,0.0,49.79,Coffee Maker,Home & Kitchen,30.14,49.79,Store #011,Southwest,Lisa Rowe,2025-04-05
317,2023-09-14,1,0.1,129.63,Resistance Bands,Sports,93.02,144.03,Store #001,Southwest,Kenneth Fowler,2026-01-10
318,2023-08-23,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #019,Northeast,Dustin Beard,2025-02-08
319,2023-01-22,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #009,Midwest,Brianna Williams,2024-06-07
320,2023-02-11,3,0.0,347.94,Shampoo,Beauty,87.32,115.98,Store #006,Southeast,David Oliver,2024-09-28
321,2024-06-15,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #015,Southwest,John Adams,2023-08-24
322,2023-10-12,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #006,Southeast,Doris Matthews,2025-06-28
323,2024-03-22,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #016,Southeast,Ethan Rodriguez,2024-10-04
324,2023-04-04,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #016,Southeast,Christina Young,2024-06-29
325,2024-02-23,1,0.0,191.56,Cookware Set,Home & Kitchen,93.45,191.56,Store #011,Southwest,Michael Jones,2025-12-17
326,2024-11-06,2,0.1,26.6,Bluetooth Speaker,Electronics,8.34,14.78,Store #011,Southwest,Michelle Acevedo,2026-01-14
327,2024-12-11,1,0.2,141.4,Hoodie,Apparel,103.64,176.75,Store #013,West,Samuel Cox,2025-10-10
328,2024-07-17,1,0.1,104.38,Shampoo,Beauty,87.32,115.98,Store #002,West,Corey Davis,2024-05-08
329,2023-04-01,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #011,Southwest,Miranda Bradley,2026-01-16
330,2023-11-25,4,0.0,1189.64,Dumbbell Set,Sports,144.37,297.41,Store #013,West,Scott Doyle,2024-07-25
331,2024-06-10,2,0.0,404.86,Water Bottle,Sports,113.36,202.43,Store #001,Southwest,Mark Wyatt,2024-01-31
332,2024-07-09,1,0.2,61.2,Air Fryer,Home & Kitchen,39.95,76.5,Store #015,Southwest,Donald Pratt,2025-03-13
333,2023-02-25,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #007,Midwest,Daniel Church,2024-07-28
334,2024-01-06,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #020,Southwest,Craig Brock,2024-12-08
335,2024-05-25,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #015,Southwest,Rachel Moody,2024-08-08
336,2023-02-22,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #007,Midwest,Cody Webb,2025-09-30
337,2024-07-16,1,0.0,115.98,Shampoo,Beauty,87.32,115.98,Store #005,West,Ruben Henderson,2025-01-10
338,2023-10-22,3,0.0,528.12,Hair Dryer,Beauty,110.45,176.04,Store #015,Southwest,Marvin Coleman,2024-06-27
339,2024-12-16,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #001,Southwest,Michael Tanner,2026-05-10
340,2024-10-07,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #020,Southwest,Kyle Bailey,2024-10-16
341,2023-09-03,2,0.0,29.56,Bluetooth Speaker,Electronics,8.34,14.78,Store #006,Southeast,Christopher Walker,2025-05-26
342,2024-07-18,2,0.0,390.72,Bike Helmet,Sports,90.08,195.36,Store #001,Southwest,Andrew Buchanan,2025-03-23
343,2024-02-22,1,0.0,122.39,Wireless Earbuds,Electronics,93.69,122.39,Store #003,Midwest,Thomas Chapman,2025-09-07
344,2023-04-27,1,0.2,156.29,Bike Helmet,Sports,90.08,195.36,Store #015,Southwest,Justin Stevens,2025-12-15
345,2023-05-01,1,0.1,30.31,Smartwatch,Electronics,18.14,33.68,Store #005,West,Joanna Calderon,2026-01-26
346,2023-10-26,1,0.0,195.36,Bike Helmet,Sports,90.08,195.36,Store #017,Southwest,Teresa Nolan,2023-12-12
347,2023-10-07,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #014,Southeast,Justin Ortiz,2023-10-24
348,2024-05-09,2,0.0,594.82,Dumbbell Set,Sports,144.37,297.41,Store #016,Southeast,Michelle Cook,2023-09-20
349,2024-04-12,2,0.0,285.5,Winter Jacket,Apparel,86.68,142.75,Store #018,West,Amy Ali,2025-01-20
350,2024-01-28,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #007,Midwest,Christopher Sawyer,2025-05-08
351,2024-09-05,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #017,Southwest,Dennis Keller,2023-12-04
352,2023-05-20,1,0.0,132.1,Cotton T-Shirt,Apparel,60.46,132.1,Store #003,Midwest,Eric Shea,2025-05-26
353,2024-02-29,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #011,Southwest,Mr. Kenneth Ware,2023-10-20
354,2024-06-03,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #009,Midwest,Ryan Barber,2024-03-17
355,2023-01-03,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #010,West,Andrea Forbes,2024-05-25
356,2023-11-02,1,0.0,216.73,Perfume,Beauty,127.13,216.73,Store #019,Northeast,Edward Taylor,2025-01-05
357,2024-05-16,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #005,West,Frank Patel,2025-11-06
358,2024-07-05,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #016,Southeast,Kimberly Morris,2024-08-30
359,2023-12-07,1,0.1,9.94,Blender,Home & Kitchen,7.32,11.04,Store #018,West,Jessica Frey,2026-02-13
360,2024-04-11,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #011,Southwest,Derrick Ortiz,2025-02-16
361,2023-07-13,1,0.2,61.2,Air Fryer,Home & Kitchen,39.95,76.5,Store #008,Midwest,Christopher Castillo Jr.,2024-04-24
362,2024-01-28,4,0.0,44.16,Blender,Home & Kitchen,7.32,11.04,Store #008,Midwest,Jennifer Brooks,2025-06-05
363,2024-02-25,1,0.2,140.83,Hair Dryer,Beauty,110.45,176.04,Store #002,West,Tiffany Walker,2024-02-01
364,2024-04-29,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #013,West,James Brooks,2024-10-29
365,2024-11-10,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #005,West,Louis Carpenter,2023-11-16
366,2023-02-07,1,0.15,128.12,Denim Jeans,Apparel,72.68,150.73,Store #005,West,Kylie Powell MD,2025-06-03
367,2024-08-27,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #011,Southwest,Derrick Ortiz,2025-02-16
368,2023-04-13,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #015,Southwest,Nicholas Stark,2025-06-04
369,2024-06-22,1,0.1,30.31,Smartwatch,Electronics,18.14,33.68,Store #015,Southwest,Lucas Woodard,2025-12-07
370,2023-05-28,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #014,Southeast,Derrick Ortiz,2025-02-16
371,2024-11-01,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #003,Midwest,David Oliver,2024-09-28
372,2023-09-29,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #011,Southwest,Donna Johnson,2026-05-12
373,2024-12-03,2,0.0,198.24,Face Moisturizer,Beauty,66.65,99.12,Store #011,Southwest,Kari Hayden,2024-02-09
374,2024-11-21,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Christine Jackson,2025-06-15
375,2023-11-21,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #016,Southeast,Elizabeth House,2024-04-06
376,2024-07-08,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #002,West,Karen Brooks,2023-09-04
377,2023-03-12,3,0.0,452.19,Denim Jeans,Apparel,72.68,150.73,Store #008,Midwest,Jason Clark,2025-02-02
378,2024-12-01,3,0.0,892.23,Dumbbell Set,Sports,144.37,297.41,Store #008,Midwest,Dennis Keller,2023-12-04
379,2023-04-03,1,0.0,202.43,Water Bottle,Sports,113.36,202.43,Store #014,Southeast,Diane Scott,2026-04-17
380,2024-10-10,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #004,West,Martin Nash,2026-04-28
381,2023-06-20,2,0.0,441.34,USB-C Hub,Electronics,146.19,220.67,Store #010,West,Daniel Hernandez,2024-06-25
382,2023-01-30,1,0.0,33.68,Smartwatch,Electronics,18.14,33.68,Store #002,West,Steven Becker,2025-08-31
383,2023-02-27,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #010,West,Robert Huber,2025-09-17
384,2024-01-19,2,0.0,310.28,Yoga Mat,Sports,87.71,155.14,Store #014,Southeast,Amy Ali,2025-01-20
385,2023-09-08,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #017,Southwest,Michelle Acevedo,2026-01-14
386,2024-08-02,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #006,Southeast,Frederick Singh,2025-07-15
387,2023-06-29,2,0.2,312.58,Bike Helmet,Sports,90.08,195.36,Store #003,Midwest,Anna Kelly MD,2024-05-21
388,2024-01-27,2,0.15,344.13,Water Bottle,Sports,113.36,202.43,Store #020,Southwest,Kenneth Gregory,2024-05-05
389,2023-09-04,1,0.1,89.21,Face Moisturizer,Beauty,66.65,99.12,Store #016,Southeast,Sara Nguyen,2024-06-07
390,2024-08-20,1,0.0,14.86,Running Shoes,Apparel,6.92,14.86,Store #005,West,Timothy Bell,2025-03-10
391,2024-04-17,1,0.0,144.03,Resistance Bands,Sports,93.02,144.03,Store #009,Midwest,Ashley Thomas,2023-08-12
392,2023-09-19,1,0.0,62.21,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #001,Southwest,Bradley Baldwin,2026-03-14
393,2024-04-21,1,0.1,195.06,Perfume,Beauty,127.13,216.73,Store #010,West,Daniel Walters,2025-05-19
394,2024-07-13,2,0.0,353.5,Hoodie,Apparel,103.64,176.75,Store #006,Southeast,Donna King,2026-01-13
395,2024-03-28,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #012,Midwest,Dustin Beard,2025-02-08
396,2023-11-03,1,0.0,297.41,Dumbbell Set,Sports,144.37,297.41,Store #014,Southeast,Lorraine Gordon,2024-06-04
397,2023-09-14,1,0.1,13.3,Bluetooth Speaker,Electronics,8.34,14.78,Store #015,Southwest,Michael Robinson,2024-12-24
398,2023-11-13,1,0.1,175.82,Bike Helmet,Sports,90.08,195.36,Store #016,Southeast,Richard Coffey,2026-06-14
399,2023-08-31,1,0.0,11.04,Blender,Home & Kitchen,7.32,11.04,Store #013,West,Christopher Castillo Jr.,2024-04-24
400,2024-01-03,1,0.0,176.75,Hoodie,Apparel,103.64,176.75,Store #019,Northeast,John Barnett,2023-11-27
401,2024-12-27,1,0.1,119.65,Lipstick Set,Beauty,62.3,132.95,Store #013,West,Jamie Long,2026-02-14
402,2023-01-09,1,0.0,84.52,Laptop Stand,Electronics,62.98,84.52,Store #019,Northeast,Scott Doyle,2024-07-25
403,2024-12-03,1,0.1,198.6,USB-C Hub,Electronics,146.19,220.67,Store #002,West,Vanessa Bell,2023-08-13
404,2024-09-12,3,0.0,396.3,Cotton T-Shirt,Apparel,60.46,132.1,Store #016,Southeast,Jennifer Williams,2026-05-28
405,2023-10-21,1,0.0,150.73,Denim Jeans,Apparel,72.68,150.73,Store #008,Midwest,Mary Mendoza,2024-09-30
406,2023-12-07,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #020,Southwest,Glen Braun,2024-04-25
407,2024-11-25,1,0.0,220.67,USB-C Hub,Electronics,146.19,220.67,Store #005,West,Anita Reed,2024-11-21
408,2023-04-10,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #002,West,Michael Reid,2025-03-23
409,2024-03-27,2,0.0,265.9,Lipstick Set,Beauty,62.3,132.95,Store #002,West,Patricia Stone,2024-12-15
410,2024-01-09,2,0.0,153.0,Air Fryer,Home & Kitchen,39.95,76.5,Store #005,West,Kenneth Fowler,2026-01-10
411,2023-10-30,1,0.15,184.22,Perfume,Beauty,127.13,216.73,Store #011,Southwest,Dennis Keller,2023-12-04
412,2024-03-01,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #006,Southeast,Cole Johnson,2025-12-16
413,2023-05-16,1,0.0,14.78,Bluetooth Speaker,Electronics,8.34,14.78,Store #018,West,Cameron Campbell,2024-02-29
414,2024-01-10,2,0.0,29.72,Running Shoes,Apparel,6.92,14.86,Store #017,Southwest,Kimberly Callahan,2026-03-25
415,2023-10-07,2,0.0,124.42,Vacuum Cleaner,Home & Kitchen,31.42,62.21,Store #006,Southeast,Richard Galloway,2025-07-18
416,2024-05-08,1,0.0,132.95,Lipstick Set,Beauty,62.3,132.95,Store #010,West,Dennis Keller,2023-12-04
417,2023-12-13,1,0.1,104.38,Shampoo,Beauty,87.32,115.98,Store #015,Southwest,Paul Campbell,2026-05-26
418,2023-03-19,1,0.0,176.04,Hair Dryer,Beauty,110.45,176.04,Store #005,West,Patrick Jordan,2025-09-15
419,2023-08-20,3,0.0,44.58,Running Shoes,Apparel,6.92,14.86,Store #013,West,Regina Austin,2024-02-03
420,2024-07-24,2,0.0,99.58,Coffee Maker,Home & Kitchen,30.14,49.79,Store #012,Midwest,Kenneth Fowler,2026-01-10
421,2024-02-09,1,0.0,99.12,Face Moisturizer,Beauty,66.65,99.12,Store #001,Southwest,Jessica Barron,2024-09-05
422,2024-07-03,1,0.0,155.14,Yoga Mat,Sports,87.71,155.14,Store #004,West,Corey Davis,2024-05-08
